,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.77,0.176,0.374,0.9,0.01,0.007,414.0,513.0,1.01
f_ps,0.944,0.027,0.9,0.995,0.001,0.001,368.0,316.0,1.01
flux,11.775,0.155,11.482,12.074,0.009,0.006,312.0,456.0,1.02
n,3.37,2.428,0.651,7.559,0.096,0.068,630.0,813.0,1.0
r_eff,5.822,2.499,0.551,9.579,0.106,0.075,513.0,337.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,576.0,757.0,1.01
theta,2.489,1.58,0.672,4.265,0.323,0.232,36.0,482.0,1.05
xc,14.519,0.013,14.494,14.541,0.0,0.0,1262.0,1344.0,1.0
yc,14.712,0.013,14.687,14.736,0.0,0.0,1100.0,1230.0,1.0
