,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.333,0.003,0.328,0.338,0.0,0.0,1268.0,1219.0,1.0
flux,110.779,1.382,108.03,113.187,0.063,0.044,493.0,636.0,1.0
n,1.132,0.015,1.103,1.161,0.001,0.0,585.0,835.0,1.0
r_eff,8.901,0.086,8.737,9.059,0.004,0.003,519.0,724.0,1.0
sky_back,0.006,0.001,0.003,0.009,0.0,0.0,492.0,597.0,1.0
theta,1.612,0.006,1.601,1.623,0.0,0.0,1608.0,1304.0,1.0
xc,14.828,0.01,14.811,14.848,0.0,0.0,1616.0,1571.0,1.0
yc,12.913,0.014,12.888,12.94,0.0,0.0,1361.0,1372.0,1.0
