,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.566,0.001,0.564,0.569,0.0,0.0,1465.0,1180.0,1.0
f_ps,0.158,0.003,0.152,0.164,0.0,0.0,1109.0,1116.0,1.0
flux,143.439,0.802,141.871,144.813,0.025,0.018,1055.0,980.0,1.0
n,0.987,0.018,0.952,1.019,0.001,0.0,1062.0,989.0,1.0
r_eff,7.329,0.03,7.279,7.388,0.001,0.001,1241.0,1225.0,1.0
sky_back,0.003,0.001,0.002,0.004,0.0,0.0,1054.0,1069.0,1.0
theta,2.443,0.001,2.44,2.446,0.0,0.0,2540.0,1303.0,1.0
xc,15.92,0.005,15.91,15.929,0.0,0.0,1605.0,1377.0,1.0
yc,14.193,0.005,14.184,14.202,0.0,0.0,1510.0,1249.0,1.0
