,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.511,0.009,0.493,0.527,0.0,0.0,1652.0,1312.0,1.0
f_ps,0.111,0.015,0.08,0.137,0.001,0.0,731.0,810.0,1.0
flux,10.487,0.226,10.064,10.885,0.008,0.006,807.0,744.0,1.0
n,0.894,0.062,0.785,1.011,0.002,0.002,717.0,934.0,1.0
r_eff,6.121,0.134,5.875,6.387,0.004,0.003,1064.0,1177.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1085.0,1358.0,1.0
theta,3.694,0.01,3.676,3.713,0.0,0.0,1764.0,1475.0,1.0
xc,17.361,0.03,17.307,17.417,0.001,0.001,1450.0,1450.0,1.0
yc,16.889,0.026,16.844,16.938,0.001,0.0,1503.0,1437.0,1.0
