,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.451,0.005,0.442,0.461,0.0,0.0,2197.0,1435.0,1.0
f_ps,0.249,0.011,0.23,0.271,0.0,0.0,1517.0,1131.0,1.0
flux,60.553,0.767,59.11,61.874,0.021,0.015,1889.0,902.0,1.0
n,0.884,0.042,0.803,0.96,0.001,0.001,1504.0,1040.0,1.0
r_eff,5.226,0.062,5.112,5.342,0.001,0.001,2095.0,1281.0,1.0
sky_back,0.005,0.0,0.004,0.005,0.0,0.0,2147.0,1252.0,1.0
theta,4.342,0.007,4.329,4.355,0.0,0.0,2615.0,1341.0,1.0
xc,15.7,0.008,15.683,15.714,0.0,0.0,2286.0,1273.0,1.0
yc,15.463,0.01,15.444,15.48,0.0,0.0,1844.0,1396.0,1.0
