,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.543,0.004,0.534,0.551,0.0,0.0,2173.0,1394.0,1.0
f_ps,0.12,0.009,0.103,0.137,0.0,0.0,1743.0,1304.0,1.0
flux,52.659,0.352,52.037,53.34,0.008,0.006,1883.0,1389.0,1.0
n,1.064,0.048,0.971,1.152,0.001,0.001,1759.0,1026.0,1.0
r_eff,5.897,0.081,5.763,6.07,0.002,0.001,1908.0,1545.0,1.0
sky_back,0.009,0.0,0.008,0.01,0.0,0.0,1855.0,1496.0,1.0
theta,4.353,0.005,4.344,4.363,0.0,0.0,3422.0,1424.0,1.0
xc,16.033,0.01,16.014,16.051,0.0,0.0,2664.0,1342.0,1.0
yc,14.923,0.013,14.9,14.948,0.0,0.0,2021.0,1161.0,1.0
