,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.208,0.009,0.19,0.225,0.0,0.0,1311.0,1147.0,1.0
f_ps,0.111,0.003,0.105,0.116,0.0,0.0,2040.0,1571.0,1.0
flux,138.487,2.062,134.398,142.143,0.052,0.037,1575.0,1605.0,1.0
n,0.655,0.005,0.65,0.664,0.0,0.0,1246.0,942.0,1.0
r_eff,7.04,0.109,6.837,7.243,0.003,0.002,1354.0,1210.0,1.0
sky_back,0.017,0.002,0.013,0.022,0.0,0.0,1419.0,1420.0,1.0
theta,3.841,0.016,3.81,3.871,0.0,0.0,1881.0,1399.0,1.0
xc,15.086,0.02,15.044,15.121,0.0,0.0,1928.0,1576.0,1.0
yc,16.178,0.023,16.135,16.22,0.001,0.0,1757.0,1399.0,1.0
