,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.176,0.013,0.152,0.2,0.0,0.0,2023.0,1356.0,1.0
f_ps,0.151,0.004,0.144,0.16,0.0,0.0,2023.0,1295.0,1.0
flux,61.669,1.089,59.598,63.693,0.025,0.017,1955.0,1406.0,1.0
n,0.662,0.012,0.65,0.684,0.0,0.0,1069.0,817.0,1.0
r_eff,6.272,0.107,6.083,6.482,0.002,0.002,1992.0,1461.0,1.0
sky_back,0.009,0.001,0.007,0.012,0.0,0.0,2070.0,1485.0,1.0
theta,4.393,0.04,4.317,4.467,0.001,0.001,2151.0,1376.0,1.0
xc,15.351,0.022,15.313,15.395,0.0,0.0,2314.0,1672.0,1.0
yc,15.783,0.028,15.73,15.832,0.001,0.0,2088.0,1311.0,1.0
