,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.659,0.001,0.658,0.66,0.0,0.0,1751.0,1239.0,1.0
f_ps,0.0,0.0,0.0,0.0,0.0,0.0,191.0,174.0,1.02
flux,58.164,0.037,58.094,58.231,0.001,0.001,1527.0,1486.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,447.0,670.0,1.0
r_eff,6.256,0.004,6.249,6.263,0.0,0.0,1991.0,1569.0,1.0
sky_back,0.005,0.0,0.005,0.005,0.0,0.0,1744.0,1706.0,1.0
theta,3.256,1.571,1.685,4.828,1.107,0.936,3.0,94.0,1.83
xc,15.213,0.002,15.21,15.216,0.0,0.0,1813.0,1640.0,1.0
yc,14.847,0.004,14.839,14.854,0.0,0.0,1824.0,1155.0,1.0
