,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.515,0.001,0.514,0.516,0.0,0.0,947.0,993.0,1.0
flux,106.002,0.054,105.905,106.11,0.002,0.002,505.0,818.0,1.0
n,1.762,0.005,1.752,1.772,0.0,0.0,469.0,700.0,1.0
r_eff,2.978,0.002,2.974,2.982,0.0,0.0,1479.0,1463.0,1.0
sky_back,0.003,0.0,0.003,0.003,0.0,0.0,396.0,542.0,1.01
theta,1.385,0.001,1.384,1.387,0.0,0.0,2944.0,1336.0,1.0
xc,16.514,0.001,16.513,16.516,0.0,0.0,3333.0,1261.0,1.0
yc,15.476,0.001,15.474,15.478,0.0,0.0,2511.0,1461.0,1.0
