,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.382,0.068,0.261,0.511,0.002,0.001,1412.0,1387.0,1.0
f_ps,0.274,0.154,0.016,0.535,0.007,0.005,449.0,797.0,1.0
flux,4.32,0.123,4.139,4.59,0.006,0.004,523.0,406.0,1.0
n,2.222,1.102,0.661,4.142,0.055,0.039,361.0,282.0,1.0
r_eff,1.63,0.496,0.92,2.608,0.023,0.016,481.0,1001.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1202.0,1178.0,1.0
theta,3.764,0.098,3.586,3.954,0.003,0.002,1250.0,1156.0,1.0
xc,15.943,0.025,15.895,15.989,0.001,0.0,1711.0,1183.0,1.0
yc,15.667,0.025,15.622,15.714,0.001,0.0,1460.0,1400.0,1.0
