,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.469,0.021,0.432,0.508,0.001,0.0,1605.0,1245.0,1.0
f_ps,0.707,0.022,0.668,0.745,0.001,0.001,457.0,599.0,1.0
flux,9.747,0.154,9.47,9.987,0.007,0.005,517.0,729.0,1.0
n,0.865,0.154,0.654,1.143,0.007,0.005,392.0,365.0,1.0
r_eff,4.16,0.209,3.737,4.533,0.007,0.005,983.0,538.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,1503.0,1.0
theta,3.615,0.027,3.562,3.664,0.001,0.0,1627.0,1265.0,1.0
xc,15.959,0.008,15.946,15.974,0.0,0.0,1845.0,1263.0,1.0
yc,15.285,0.008,15.272,15.301,0.0,0.0,1829.0,1297.0,1.0
