,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.24,0.005,0.23,0.251,0.0,0.0,1546.0,1163.0,1.0
f_ps,0.861,0.004,0.855,0.868,0.0,0.0,1374.0,1235.0,1.0
flux,83.122,0.276,82.637,83.66,0.008,0.005,1331.0,1174.0,1.0
n,0.996,0.05,0.906,1.092,0.001,0.001,1466.0,1219.0,1.0
r_eff,6.783,0.111,6.57,6.981,0.003,0.002,1303.0,1046.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1390.0,1234.0,1.0
theta,4.365,0.013,4.341,4.389,0.0,0.0,1631.0,1481.0,1.0
xc,15.691,0.001,15.69,15.693,0.0,0.0,2290.0,1002.0,1.0
yc,16.214,0.001,16.213,16.216,0.0,0.0,2290.0,1142.0,1.0
