,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.549,0.153,0.278,0.851,0.004,0.003,1250.0,888.0,1.0
flux,3.717,0.154,3.417,3.979,0.005,0.004,781.0,1239.0,1.0
n,6.153,1.284,3.914,7.998,0.044,0.032,752.0,928.0,1.0
r_eff,0.697,0.101,0.509,0.864,0.003,0.002,877.0,619.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1172.0,1289.0,1.0
theta,2.742,0.311,2.514,3.07,0.008,0.006,1634.0,1172.0,1.0
xc,15.34,0.035,15.276,15.41,0.001,0.001,1787.0,1375.0,1.0
yc,16.499,0.033,16.438,16.562,0.001,0.001,1606.0,1195.0,1.0
