,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.528,0.257,0.094,0.9,0.006,0.004,1656.0,1045.0,1.0
f_ps,0.915,0.137,0.663,1.0,0.007,0.005,491.0,505.0,1.0
flux,3.817,0.057,3.714,3.925,0.002,0.002,732.0,896.0,1.0
n,4.032,2.335,0.759,7.793,0.075,0.053,749.0,437.0,1.0
r_eff,2.978,2.365,0.501,7.371,0.07,0.05,732.0,661.0,1.0
sky_back,-0.0,0.0,-0.0,-0.0,0.0,0.0,1977.0,1352.0,1.0
theta,3.368,1.721,0.398,5.872,0.076,0.055,730.0,991.0,1.0
xc,15.61,0.025,15.559,15.655,0.001,0.0,1468.0,1264.0,1.0
yc,15.985,0.026,15.939,16.036,0.001,0.0,1745.0,1265.0,1.0
