,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.5,0.258,0.081,0.899,0.007,0.005,1360.0,1049.0,1.0
f_ps,0.949,0.069,0.847,1.0,0.002,0.002,769.0,915.0,1.0
flux,3.167,0.071,3.038,3.301,0.002,0.002,1120.0,725.0,1.0
n,4.362,2.204,0.969,7.861,0.061,0.043,1282.0,1018.0,1.0
r_eff,3.473,2.487,0.501,7.917,0.065,0.046,944.0,786.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1754.0,1216.0,1.0
theta,2.873,1.815,0.031,5.851,0.063,0.044,956.0,717.0,1.0
xc,15.884,0.048,15.793,15.978,0.001,0.001,1511.0,1403.0,1.0
yc,16.139,0.05,16.046,16.231,0.001,0.001,1181.0,1165.0,1.0
