,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.719,0.216,0.216,0.9,0.01,0.007,540.0,914.0,1.01
f_ps,0.878,0.057,0.776,0.981,0.003,0.002,460.0,472.0,1.01
flux,3.594,0.133,3.353,3.817,0.007,0.005,349.0,693.0,1.01
n,4.525,2.225,0.931,7.906,0.064,0.045,1126.0,944.0,1.0
r_eff,5.552,2.892,0.51,10.419,0.122,0.086,495.0,374.0,1.0
sky_back,-0.0,0.0,-0.001,-0.0,0.0,0.0,573.0,1164.0,1.01
theta,3.626,1.63,1.431,5.613,0.252,0.188,64.0,465.0,1.05
xc,15.668,0.024,15.621,15.712,0.001,0.0,1386.0,1199.0,1.0
yc,15.59,0.025,15.542,15.637,0.001,0.001,1169.0,890.0,1.0
