,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.632,0.206,0.225,0.9,0.009,0.006,515.0,374.0,1.0
f_ps,0.85,0.143,0.581,1.0,0.009,0.007,249.0,346.0,1.02
flux,44.844,0.463,43.935,45.625,0.041,0.029,260.0,115.0,1.01
n,2.424,2.014,0.65,6.778,0.102,0.072,244.0,265.0,1.01
r_eff,1.382,1.314,0.5,3.856,0.054,0.038,276.0,523.0,1.03
sky_back,0.003,0.0,0.002,0.003,0.0,0.0,1461.0,1344.0,1.0
theta,2.526,1.68,0.028,4.299,0.281,0.201,61.0,211.0,1.05
xc,16.177,0.009,16.16,16.194,0.0,0.0,1433.0,1024.0,1.0
yc,16.258,0.009,16.24,16.274,0.0,0.0,1327.0,1048.0,1.0
