,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.42,0.186,0.096,0.804,0.007,0.006,690.0,803.0,1.01
f_ps,0.17,0.145,0.0,0.434,0.005,0.003,682.0,650.0,1.01
flux,31.459,1.275,29.047,33.03,0.145,0.103,114.0,474.0,1.05
n,0.876,0.218,0.65,1.275,0.019,0.014,84.0,58.0,1.06
r_eff,0.638,0.087,0.506,0.768,0.003,0.002,512.0,302.0,1.01
sky_back,0.001,0.0,0.0,0.002,0.0,0.0,1699.0,1267.0,1.0
theta,4.029,1.989,0.128,6.276,0.295,0.234,61.0,97.0,1.12
xc,15.948,0.017,15.918,15.984,0.001,0.001,558.0,116.0,1.0
yc,16.27,0.017,16.238,16.302,0.001,0.001,411.0,310.0,1.0
