,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.637,0.105,0.507,0.769,0.073,0.062,3.0,68.0,1.83
f_ps,0.936,0.025,0.907,0.963,0.017,0.015,3.0,93.0,1.83
flux,333.06,2.056,330.432,335.939,1.412,1.181,3.0,90.0,1.83
n,4.243,3.583,0.65,7.983,2.522,2.133,3.0,88.0,1.83
r_eff,6.329,2.401,3.398,9.066,1.679,1.42,3.0,71.0,1.83
sky_back,0.006,0.001,0.004,0.007,0.001,0.001,3.0,97.0,1.83
theta,3.426,0.042,3.367,3.487,0.028,0.024,3.0,70.0,1.83
xc,16.105,0.002,16.102,16.109,0.0,0.0,326.0,1201.0,1.02
yc,15.539,0.002,15.535,15.543,0.0,0.0,4259.0,1476.0,1.0
