,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.351,0.005,0.342,0.36,0.0,0.0,1878.0,1395.0,1.0
f_ps,0.01,0.007,0.0,0.021,0.0,0.0,518.0,495.0,1.0
flux,33.604,0.235,33.155,34.037,0.006,0.004,1644.0,1341.0,1.0
n,1.316,0.039,1.245,1.39,0.001,0.001,1198.0,1171.0,1.0
r_eff,4.207,0.047,4.112,4.288,0.002,0.001,915.0,1180.0,1.0
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,1766.0,1572.0,1.0
theta,3.914,0.009,3.898,3.93,0.0,0.0,1802.0,1367.0,1.0
xc,17.055,0.011,17.035,17.075,0.0,0.0,1993.0,1155.0,1.0
yc,15.924,0.011,15.904,15.944,0.0,0.0,1891.0,1574.0,1.0
