,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.624,0.006,0.613,0.634,0.0,0.0,1496.0,1282.0,1.0
f_ps,0.02,0.014,0.0,0.043,0.001,0.001,228.0,252.0,1.01
flux,37.166,0.259,36.703,37.635,0.008,0.005,1442.0,831.0,1.0
n,0.995,0.05,0.897,1.081,0.003,0.002,378.0,656.0,1.0
r_eff,4.277,0.073,4.155,4.417,0.004,0.003,335.0,716.0,1.0
sky_back,0.003,0.0,0.003,0.004,0.0,0.0,1639.0,1571.0,1.0
theta,3.715,0.006,3.705,3.726,0.0,0.0,2728.0,1311.0,1.0
xc,16.172,0.014,16.146,16.2,0.0,0.0,1783.0,1553.0,1.0
yc,16.013,0.012,15.99,16.034,0.0,0.0,1312.0,1201.0,1.0
