,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.619,0.004,0.611,0.627,0.0,0.0,2051.0,1132.0,1.0
f_ps,0.034,0.011,0.015,0.055,0.0,0.0,710.0,635.0,1.0
flux,26.676,0.139,26.406,26.924,0.004,0.003,1693.0,971.0,1.0
n,1.039,0.045,0.964,1.133,0.002,0.001,777.0,814.0,1.0
r_eff,4.565,0.067,4.448,4.697,0.002,0.002,876.0,983.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,1588.0,1341.0,1.0
theta,3.677,0.005,3.668,3.685,0.0,0.0,3364.0,1649.0,1.0
xc,15.889,0.014,15.864,15.917,0.0,0.0,1979.0,1410.0,1.0
yc,15.785,0.011,15.765,15.805,0.0,0.0,1869.0,1320.0,1.0
