,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.717,0.013,0.692,0.741,0.0,0.0,1733.0,1452.0,1.0
f_ps,0.001,0.001,0.0,0.004,0.0,0.0,1711.0,1201.0,1.0
flux,11.881,0.121,11.667,12.119,0.003,0.002,1694.0,1415.0,1.0
n,0.657,0.007,0.65,0.671,0.0,0.0,1495.0,991.0,1.0
r_eff,4.213,0.057,4.11,4.316,0.001,0.001,1871.0,1747.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,1900.0,1572.0,1.0
theta,4.013,0.011,3.992,4.033,0.0,0.0,2043.0,1486.0,1.0
xc,18.877,0.033,18.82,18.941,0.001,0.0,2351.0,1750.0,1.0
yc,14.913,0.035,14.844,14.974,0.001,0.001,1726.0,1581.0,1.0
