,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.554,0.224,0.155,0.899,0.006,0.004,1238.0,863.0,1.0
flux,8.559,0.481,7.825,9.686,0.022,0.015,555.0,577.0,1.0
n,2.829,1.76,0.65,6.372,0.078,0.057,526.0,567.0,1.0
r_eff,0.715,0.163,0.5,1.006,0.005,0.004,778.0,580.0,1.0
sky_back,-0.0,0.0,-0.001,0.0,0.0,0.0,1028.0,1121.0,1.0
theta,1.665,0.355,1.051,2.4,0.008,0.006,2001.0,1143.0,1.0
xc,15.894,0.059,15.785,16.004,0.002,0.001,1454.0,1446.0,1.0
yc,16.119,0.061,16.009,16.234,0.002,0.001,1360.0,1375.0,1.0
