,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.325,0.027,0.273,0.376,0.001,0.0,1858.0,1380.0,1.0
flux,11.945,0.332,11.353,12.604,0.011,0.008,961.0,1425.0,1.0
n,1.461,0.126,1.227,1.697,0.003,0.002,1426.0,1297.0,1.0
r_eff,4.232,0.156,3.929,4.514,0.005,0.003,1077.0,1283.0,1.0
sky_back,-0.001,0.0,-0.002,-0.001,0.0,0.0,972.0,1563.0,1.0
theta,2.976,0.158,2.883,3.087,0.004,0.003,2239.0,1487.0,1.0
xc,16.047,0.054,15.939,16.148,0.001,0.001,2428.0,1160.0,1.0
yc,16.494,0.048,16.407,16.577,0.001,0.001,2911.0,1390.0,1.0
