,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.33,0.018,0.295,0.361,0.0,0.0,2031.0,1381.0,1.0
flux,12.444,0.217,12.061,12.877,0.007,0.005,917.0,1133.0,1.0
n,1.54,0.095,1.367,1.724,0.003,0.002,1293.0,1452.0,1.0
r_eff,3.559,0.083,3.409,3.723,0.003,0.002,1036.0,1342.0,1.0
sky_back,0.0,0.0,-0.0,0.001,0.0,0.0,1016.0,1404.0,1.0
theta,1.052,1.453,0.002,3.137,0.034,0.024,1626.0,1849.0,1.0
xc,15.845,0.03,15.79,15.905,0.001,0.0,2442.0,1356.0,1.0
yc,16.532,0.026,16.487,16.585,0.001,0.0,2701.0,1493.0,1.0
