,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.701,0.019,0.665,0.734,0.0,0.0,1994.0,1489.0,1.0
f_ps,0.58,0.015,0.551,0.606,0.001,0.0,981.0,944.0,1.0
flux,1.717,0.038,1.649,1.788,0.001,0.001,1001.0,1031.0,1.0
n,0.711,0.053,0.65,0.808,0.002,0.001,605.0,657.0,1.0
r_eff,6.688,0.384,5.993,7.417,0.01,0.007,1512.0,970.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1835.0,1860.0,1.0
theta,3.718,0.021,3.677,3.754,0.0,0.0,2150.0,1420.0,1.0
xc,16.058,0.015,16.028,16.086,0.0,0.0,2177.0,1177.0,1.0
yc,15.749,0.016,15.72,15.779,0.0,0.0,2010.0,1292.0,1.0
