,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.502,0.062,0.383,0.608,0.002,0.002,843.0,1016.0,1.0
f_ps,0.536,0.118,0.31,0.727,0.005,0.004,604.0,659.0,1.01
flux,5.658,0.055,5.564,5.765,0.002,0.001,722.0,908.0,1.01
n,2.171,0.582,1.114,3.247,0.021,0.015,757.0,548.0,1.01
r_eff,1.504,0.404,0.834,2.247,0.016,0.012,585.0,965.0,1.01
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,926.0,1447.0,1.0
theta,3.675,0.044,3.594,3.76,0.001,0.001,1444.0,1368.0,1.0
xc,15.893,0.008,15.876,15.907,0.0,0.0,1774.0,1446.0,1.0
yc,15.891,0.008,15.875,15.906,0.0,0.0,1292.0,1319.0,1.0
