,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.511,0.005,0.501,0.519,0.0,0.0,1645.0,1354.0,1.0
f_ps,0.569,0.009,0.553,0.584,0.0,0.0,517.0,641.0,1.0
flux,125.92,1.664,123.116,129.186,0.07,0.049,555.0,814.0,1.0
n,0.729,0.03,0.67,0.782,0.001,0.001,419.0,291.0,1.0
r_eff,8.742,0.171,8.436,9.073,0.007,0.005,580.0,826.0,1.0
sky_back,0.015,0.001,0.014,0.017,0.0,0.0,1135.0,1354.0,1.0
theta,3.552,0.006,3.541,3.563,0.0,0.0,2315.0,1807.0,1.0
xc,13.029,0.005,13.019,13.039,0.0,0.0,1960.0,1233.0,1.0
yc,15.149,0.005,15.139,15.158,0.0,0.0,1762.0,1315.0,1.0
