,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.47,0.005,0.461,0.479,0.0,0.0,1802.0,1416.0,1.0
f_ps,0.514,0.004,0.507,0.52,0.0,0.0,1659.0,1463.0,1.0
flux,81.523,0.611,80.415,82.656,0.015,0.01,1732.0,1530.0,1.0
n,0.659,0.009,0.65,0.675,0.0,0.0,1114.0,769.0,1.0
r_eff,9.05,0.116,8.846,9.279,0.003,0.002,1910.0,1670.0,1.0
sky_back,0.011,0.001,0.009,0.012,0.0,0.0,1761.0,1596.0,1.0
theta,3.557,0.006,3.546,3.568,0.0,0.0,2487.0,1601.0,1.0
xc,12.959,0.006,12.949,12.97,0.0,0.0,3002.0,1652.0,1.0
yc,15.038,0.005,15.027,15.047,0.0,0.0,1998.0,1462.0,1.0
