,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.87,0.026,0.823,0.9,0.001,0.0,1460.0,1027.0,1.0
flux,7.091,0.278,6.416,7.361,0.02,0.014,319.0,362.0,1.0
n,0.975,0.217,0.65,1.357,0.012,0.008,259.0,328.0,1.0
r_eff,0.555,0.037,0.5,0.618,0.001,0.001,768.0,654.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1060.0,1085.0,1.0
theta,1.542,0.058,1.43,1.648,0.002,0.002,693.0,1292.0,1.01
xc,16.583,0.013,16.557,16.607,0.0,0.0,1189.0,1062.0,1.0
yc,15.448,0.015,15.421,15.476,0.0,0.0,1303.0,1257.0,1.0
