,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.467,0.001,0.466,0.468,0.0,0.0,3.0,14.0,1.97
f_ps,0.283,0.002,0.282,0.285,0.001,0.001,3.0,14.0,2.08
flux,1129.179,9.619,1116.634,1138.284,6.017,4.881,3.0,13.0,2.11
n,0.65,0.0,0.65,0.65,0.0,0.0,3.0,2.0,1.6
r_eff,9.232,0.07,9.141,9.297,0.043,0.035,3.0,13.0,2.11
sky_back,-0.144,0.01,-0.154,-0.13,0.007,0.005,3.0,13.0,2.11
theta,2.372,0.0,2.372,2.373,0.0,0.0,19.0,48.0,1.07
xc,15.471,0.001,15.47,15.472,0.0,0.0,816.0,923.0,1.01
yc,15.635,0.001,15.634,15.636,0.0,0.0,1636.0,1519.0,1.0
