,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.448,0.005,0.446,0.46,0.003,0.002,4.0,11.0,1.4
f_ps,0.168,0.024,0.152,0.226,0.014,0.011,2.0,11.0,2.6
flux,1200.228,154.855,830.423,1306.993,87.601,69.818,2.0,11.0,2.6
n,0.673,0.023,0.65,0.696,0.016,0.014,3.0,2.0,2.19
r_eff,12.002,1.034,9.544,12.735,0.6,0.481,2.0,11.0,2.59
sky_back,-0.509,0.167,-0.62,-0.109,0.093,0.076,2.0,11.0,2.49
theta,2.379,0.001,2.378,2.381,0.0,0.0,4.0,13.0,1.4
xc,15.352,0.001,15.35,15.355,0.001,0.0,5.0,11.0,1.86
yc,15.56,0.001,15.559,15.562,0.0,0.0,5.0,13.0,1.65
