,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.783,0.003,0.778,0.788,0.0,0.0,532.0,752.0,1.0
flux,56.415,0.286,55.83,56.913,0.014,0.01,413.0,595.0,1.0
n,7.7,0.037,7.629,7.769,0.001,0.001,1048.0,967.0,1.0
r_eff,8.282,0.08,8.131,8.439,0.004,0.003,450.0,592.0,1.0
sky_back,0.027,0.0,0.027,0.028,0.0,0.0,438.0,607.0,1.0
theta,1.623,0.002,1.621,1.626,0.0,0.0,2955.0,1461.0,1.0
xc,17.278,0.003,17.272,17.284,0.0,0.0,1394.0,1245.0,1.0
yc,13.738,0.005,13.73,13.747,0.0,0.0,1608.0,1123.0,1.0
