,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.412,0.024,0.366,0.457,0.001,0.0,1998.0,1478.0,1.0
flux,3.578,0.097,3.41,3.758,0.003,0.002,1065.0,982.0,1.0
n,1.037,0.092,0.873,1.213,0.003,0.002,1260.0,1001.0,1.0
r_eff,4.294,0.127,4.054,4.528,0.004,0.003,1266.0,1204.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1220.0,1187.0,1.0
theta,0.242,0.036,0.173,0.309,0.001,0.001,1857.0,1194.0,1.0
xc,15.643,0.059,15.538,15.754,0.001,0.001,1869.0,1219.0,1.0
yc,14.393,0.046,14.308,14.481,0.001,0.001,2104.0,1405.0,1.0
