,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.368,0.028,0.315,0.421,0.001,0.001,1564.0,1199.0,1.0
flux,3.467,0.112,3.255,3.661,0.005,0.003,673.0,624.0,1.0
n,0.999,0.097,0.832,1.191,0.003,0.002,838.0,581.0,1.0
r_eff,4.388,0.154,4.113,4.68,0.006,0.004,718.0,617.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,805.0,982.0,1.0
theta,0.153,0.123,0.069,0.229,0.005,0.003,1474.0,1098.0,1.0
xc,15.496,0.062,15.372,15.607,0.001,0.001,1896.0,1505.0,1.0
yc,14.946,0.053,14.85,15.048,0.001,0.001,2174.0,1232.0,1.0
