,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.395,0.002,0.392,0.398,0.0,0.0,1499.0,1247.0,1.0
f_ps,0.045,0.002,0.042,0.049,0.0,0.0,1272.0,1394.0,1.0
flux,29.1,0.221,28.657,29.493,0.005,0.004,1709.0,1627.0,1.0
n,0.977,0.014,0.951,1.005,0.0,0.0,1780.0,1484.0,1.0
r_eff,7.069,0.041,6.999,7.15,0.001,0.001,1535.0,1411.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1781.0,1638.0,1.0
theta,2.531,0.002,2.527,2.536,0.0,0.0,3859.0,1627.0,1.0
xc,13.988,0.006,13.975,14.0,0.0,0.0,1656.0,1287.0,1.0
yc,15.693,0.006,15.683,15.704,0.0,0.0,1700.0,1353.0,1.0
