,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.754,0.11,0.55,0.9,0.003,0.002,1233.0,820.0,1.0
flux,10.713,0.4,9.93,11.301,0.015,0.011,806.0,737.0,1.0
n,0.806,0.073,0.66,0.929,0.003,0.002,763.0,653.0,1.0
r_eff,0.51,0.01,0.5,0.529,0.0,0.0,1166.0,815.0,1.0
sky_back,0.002,0.0,0.002,0.002,0.0,0.0,1575.0,1377.0,1.0
theta,1.429,0.292,0.894,1.962,0.007,0.005,1772.0,1170.0,1.01
xc,15.282,0.013,15.26,15.309,0.0,0.0,1726.0,1415.0,1.0
yc,15.749,0.013,15.725,15.776,0.0,0.0,1832.0,1409.0,1.0
