,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.672,0.129,0.449,0.893,0.003,0.002,1378.0,937.0,1.0
f_ps,0.518,0.115,0.308,0.717,0.004,0.003,1033.0,1230.0,1.0
flux,2.885,0.264,2.399,3.369,0.01,0.007,754.0,603.0,1.0
n,4.087,2.345,0.65,7.608,0.076,0.054,936.0,1040.0,1.01
r_eff,7.471,2.831,2.56,12.852,0.091,0.064,924.0,836.0,1.0
sky_back,0.0,0.0,-0.0,0.001,0.0,0.0,840.0,904.0,1.0
theta,2.686,2.022,0.131,6.283,1.005,0.769,5.0,13.0,1.88
xc,15.258,0.087,15.091,15.413,0.002,0.002,1472.0,1485.0,1.0
yc,15.273,0.086,15.094,15.42,0.002,0.002,1202.0,993.0,1.0
