,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.318,0.008,0.303,0.334,0.0,0.0,1190.0,1572.0,1.0
flux,12.011,0.167,11.64,12.269,0.009,0.006,432.0,333.0,1.0
n,7.059,0.331,6.331,7.511,0.018,0.012,502.0,416.0,1.0
r_eff,3.395,0.095,3.206,3.565,0.005,0.004,428.0,301.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,584.0,540.0,1.0
theta,3.027,0.015,2.999,3.054,0.0,0.0,1433.0,1161.0,1.0
xc,14.882,0.006,14.869,14.893,0.0,0.0,1537.0,1298.0,1.0
yc,14.749,0.006,14.738,14.76,0.0,0.0,1701.0,1356.0,1.0
