,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.338,0.026,0.29,0.387,0.001,0.0,1841.0,1389.0,1.0
flux,10.903,0.165,10.597,11.184,0.006,0.004,1343.0,1118.0,1.0
n,1.102,0.117,0.901,1.333,0.003,0.002,1484.0,916.0,1.0
r_eff,2.719,0.071,2.591,2.853,0.002,0.001,1498.0,1308.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1533.0,1143.0,1.0
theta,1.325,0.045,1.244,1.414,0.001,0.001,1920.0,1318.0,1.0
xc,16.662,0.03,16.608,16.719,0.001,0.0,2488.0,1430.0,1.0
yc,15.146,0.034,15.078,15.203,0.001,0.001,1460.0,1366.0,1.0
