,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.602,0.045,0.521,0.694,0.002,0.001,792.0,868.0,1.0
flux,10.515,0.098,10.315,10.683,0.005,0.003,470.0,322.0,1.0
n,7.763,0.273,7.211,8.0,0.016,0.011,558.0,318.0,1.0
r_eff,0.592,0.026,0.54,0.635,0.001,0.001,699.0,787.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,671.0,881.0,1.01
theta,0.499,0.032,0.439,0.556,0.001,0.001,1357.0,1475.0,1.0
xc,15.963,0.008,15.948,15.978,0.0,0.0,1441.0,1212.0,1.0
yc,15.284,0.007,15.27,15.297,0.0,0.0,1652.0,1413.0,1.0
