,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.801,0.078,0.665,0.9,0.002,0.001,1141.0,635.0,1.0
flux,5.775,0.237,5.312,6.104,0.009,0.006,884.0,979.0,1.0
n,0.818,0.092,0.652,0.97,0.003,0.002,841.0,923.0,1.0
r_eff,0.515,0.014,0.5,0.54,0.0,0.0,1317.0,847.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1852.0,1416.0,1.0
theta,2.13,0.201,1.774,2.522,0.041,0.029,24.0,1021.0,1.06
xc,16.006,0.018,15.972,16.04,0.0,0.0,1720.0,1505.0,1.0
yc,15.429,0.018,15.395,15.464,0.0,0.0,1561.0,1187.0,1.0
