,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.713,0.157,0.408,0.9,0.004,0.003,1423.0,938.0,1.0
flux,3.617,0.151,3.304,3.941,0.008,0.006,439.0,251.0,1.0
n,1.757,0.949,0.652,3.318,0.049,0.038,382.0,234.0,1.0
r_eff,0.697,0.141,0.5,0.957,0.004,0.003,848.0,720.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1416.0,946.0,1.0
theta,1.873,0.26,1.412,2.342,0.007,0.005,1341.0,1013.0,1.0
xc,15.978,0.058,15.875,16.091,0.002,0.001,1412.0,1261.0,1.0
yc,15.575,0.06,15.466,15.693,0.001,0.001,1636.0,1297.0,1.0
