,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.468,0.182,0.139,0.84,0.005,0.004,1151.0,846.0,1.01
flux,2.793,0.106,2.578,3.005,0.005,0.004,621.0,314.0,1.0
n,2.112,1.145,0.65,4.081,0.049,0.035,496.0,284.0,1.01
r_eff,0.906,0.179,0.564,1.214,0.006,0.005,759.0,647.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,1271.0,1145.0,1.0
theta,1.353,1.384,0.033,3.14,0.039,0.028,1592.0,1635.0,1.0
xc,16.108,0.048,16.013,16.196,0.001,0.001,1695.0,1543.0,1.0
yc,15.609,0.045,15.527,15.694,0.001,0.001,1476.0,1309.0,1.0
