,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.415,0.002,0.411,0.418,0.0,0.0,1449.0,1231.0,1.0
f_ps,0.039,0.006,0.027,0.049,0.0,0.0,884.0,1153.0,1.0
flux,124.812,0.448,123.97,125.629,0.013,0.009,1194.0,1299.0,1.0
n,1.459,0.032,1.398,1.519,0.001,0.001,1000.0,1172.0,1.0
r_eff,4.436,0.031,4.377,4.491,0.001,0.001,878.0,994.0,1.0
sky_back,0.011,0.0,0.011,0.012,0.0,0.0,1244.0,1382.0,1.0
theta,3.102,0.003,3.097,3.108,0.0,0.0,3142.0,1310.0,1.0
xc,15.262,0.006,15.251,15.273,0.0,0.0,1663.0,1395.0,1.0
yc,16.222,0.004,16.214,16.229,0.0,0.0,1733.0,1358.0,1.0
