,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.513,0.006,0.503,0.524,0.0,0.0,1729.0,1328.0,1.0
flux,9.982,0.104,9.784,10.173,0.004,0.003,717.0,902.0,1.0
n,3.385,0.09,3.227,3.554,0.003,0.002,892.0,1004.0,1.0
r_eff,4.476,0.078,4.342,4.636,0.003,0.002,737.0,997.0,1.01
sky_back,-0.0,0.0,-0.001,-0.0,0.0,0.0,946.0,1100.0,1.0
theta,1.233,0.006,1.222,1.245,0.0,0.0,1544.0,1023.0,1.0
xc,15.245,0.008,15.232,15.26,0.0,0.0,1465.0,1376.0,1.0
yc,13.888,0.009,13.873,13.905,0.0,0.0,1617.0,1367.0,1.0
