,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.468,0.003,0.461,0.473,0.0,0.0,1472.0,1221.0,1.0
flux,11.304,0.064,11.182,11.424,0.003,0.002,624.0,601.0,1.0
n,2.148,0.033,2.084,2.209,0.001,0.001,812.0,837.0,1.0
r_eff,4.996,0.04,4.917,5.067,0.002,0.001,658.0,764.0,1.0
sky_back,-0.001,0.0,-0.001,-0.001,0.0,0.0,656.0,618.0,1.0
theta,1.315,0.004,1.306,1.323,0.0,0.0,2050.0,1297.0,1.0
xc,15.529,0.006,15.517,15.54,0.0,0.0,1922.0,1605.0,1.0
yc,14.067,0.008,14.053,14.081,0.0,0.0,1847.0,1381.0,1.0
