,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.352,0.003,0.346,0.359,0.0,0.0,1587.0,1228.0,1.0
flux,74.242,0.485,73.387,75.223,0.023,0.016,459.0,726.0,1.01
n,1.964,0.033,1.901,2.025,0.001,0.001,516.0,843.0,1.01
r_eff,4.432,0.039,4.361,4.508,0.002,0.001,465.0,775.0,1.0
sky_back,-0.004,0.0,-0.005,-0.003,0.0,0.0,447.0,750.0,1.01
theta,2.252,0.005,2.243,2.264,0.0,0.0,1879.0,1524.0,1.0
xc,14.977,0.007,14.964,14.989,0.0,0.0,1685.0,1493.0,1.0
yc,15.834,0.007,15.821,15.847,0.0,0.0,1639.0,1444.0,1.0
