,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.375,0.003,0.369,0.381,0.0,0.0,1400.0,1011.0,1.0
flux,107.479,0.625,106.343,108.764,0.026,0.019,573.0,747.0,1.0
n,1.662,0.028,1.611,1.717,0.001,0.001,658.0,833.0,1.0
r_eff,4.078,0.029,4.019,4.131,0.001,0.001,666.0,940.0,1.0
sky_back,-0.002,0.001,-0.004,-0.001,0.0,0.0,585.0,874.0,1.0
theta,2.237,0.005,2.228,2.248,0.0,0.0,1860.0,1093.0,1.01
xc,15.024,0.006,15.013,15.036,0.0,0.0,1765.0,1611.0,1.0
yc,15.876,0.007,15.864,15.888,0.0,0.0,1649.0,1433.0,1.0
