,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.299,0.025,0.255,0.347,0.001,0.0,1502.0,1432.0,1.0
flux,10.571,0.193,10.236,10.943,0.007,0.005,761.0,735.0,1.0
n,2.866,0.347,2.207,3.492,0.013,0.01,768.0,698.0,1.0
r_eff,1.456,0.042,1.378,1.536,0.001,0.001,1462.0,1193.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,915.0,902.0,1.0
theta,2.956,0.055,2.865,3.068,0.002,0.001,964.0,1353.0,1.0
xc,15.493,0.017,15.458,15.521,0.0,0.0,1746.0,1410.0,1.0
yc,16.118,0.015,16.089,16.146,0.0,0.0,1901.0,1230.0,1.0
