,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.659,0.158,0.392,0.9,0.004,0.003,1120.0,709.0,1.0
flux,6.793,0.137,6.623,7.027,0.013,0.009,343.0,120.0,1.0
n,1.978,0.651,0.776,3.138,0.035,0.025,256.0,78.0,1.01
r_eff,0.619,0.082,0.501,0.765,0.004,0.003,469.0,599.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1489.0,1331.0,1.0
theta,1.608,0.145,1.36,1.882,0.018,0.013,62.0,761.0,1.03
xc,16.392,0.023,16.351,16.437,0.001,0.0,1721.0,1409.0,1.0
yc,15.728,0.023,15.682,15.769,0.001,0.0,1876.0,1477.0,1.0
