,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.621,0.029,0.57,0.678,0.001,0.0,2016.0,1546.0,1.0
flux,6.839,0.292,6.27,7.367,0.011,0.008,782.0,902.0,1.0
n,1.1,0.159,0.827,1.399,0.005,0.003,1090.0,1218.0,1.0
r_eff,5.155,0.253,4.721,5.644,0.009,0.006,848.0,993.0,1.0
sky_back,0.0,0.0,-0.0,0.001,0.0,0.0,954.0,1122.0,1.0
theta,0.543,0.031,0.491,0.605,0.001,0.001,1764.0,1578.0,1.0
xc,16.155,0.088,15.988,16.312,0.002,0.002,1652.0,1315.0,1.0
yc,15.69,0.073,15.557,15.825,0.002,0.001,1639.0,1304.0,1.0
