,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.613,0.014,0.587,0.639,0.0,0.0,2049.0,1598.0,1.0
flux,10.272,0.228,9.836,10.691,0.009,0.006,698.0,764.0,1.0
n,1.642,0.129,1.399,1.88,0.004,0.003,846.0,1090.0,1.0
r_eff,4.294,0.126,4.057,4.53,0.005,0.003,768.0,897.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,823.0,1103.0,1.0
theta,0.511,0.016,0.482,0.542,0.0,0.0,1902.0,1503.0,1.0
xc,16.386,0.033,16.325,16.448,0.001,0.001,2062.0,1514.0,1.0
yc,15.503,0.026,15.458,15.556,0.001,0.0,1957.0,1401.0,1.0
