,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.32,0.002,0.315,0.324,0.0,0.0,1099.0,1172.0,1.0
flux,328.377,0.564,327.336,329.447,0.023,0.016,626.0,838.0,1.0
n,7.996,0.003,7.99,8.0,0.0,0.0,1198.0,941.0,1.0
r_eff,2.353,0.014,2.326,2.378,0.001,0.0,655.0,951.0,1.0
sky_back,-0.002,0.0,-0.002,-0.001,0.0,0.0,603.0,739.0,1.0
theta,2.938,0.004,2.93,2.945,0.0,0.0,1327.0,1194.0,1.0
xc,15.67,0.002,15.666,15.674,0.0,0.0,2680.0,1471.0,1.0
yc,16.084,0.002,16.081,16.088,0.0,0.0,2748.0,1307.0,1.0
