,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.663,0.024,0.635,0.692,0.017,0.014,3.0,92.0,1.83
f_ps,0.602,0.143,0.455,0.746,0.101,0.085,3.0,54.0,1.83
flux,98.791,7.401,91.228,106.522,5.211,4.407,3.0,138.0,1.83
n,4.017,3.366,0.65,7.49,2.37,2.005,3.0,109.0,1.83
r_eff,5.887,1.052,4.727,6.983,0.74,0.626,3.0,94.0,1.83
sky_back,0.024,0.001,0.023,0.025,0.001,0.001,3.0,62.0,1.83
theta,3.116,1.575,1.538,4.694,1.109,0.938,3.0,73.0,1.83
xc,16.831,0.002,16.828,16.834,0.0,0.0,3185.0,1386.0,1.0
yc,14.486,0.003,14.481,14.492,0.002,0.001,3.0,89.0,1.65
