,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.765,0.164,0.441,0.9,0.009,0.006,542.0,430.0,1.0
f_ps,0.943,0.024,0.905,0.995,0.001,0.001,317.0,254.0,1.0
flux,11.398,0.186,11.047,11.727,0.012,0.008,264.0,317.0,1.01
n,3.881,2.307,0.655,7.488,0.07,0.05,980.0,1134.0,1.0
r_eff,7.618,3.218,1.6,13.342,0.152,0.108,406.0,232.0,1.01
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,386.0,642.0,1.01
theta,2.943,1.55,1.423,5.109,0.337,0.242,37.0,490.0,1.01
xc,15.284,0.013,15.259,15.307,0.0,0.0,1650.0,1502.0,1.0
yc,15.751,0.013,15.726,15.776,0.0,0.0,1268.0,1290.0,1.0
