,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.465,0.258,0.063,0.9,0.006,0.005,1603.0,1044.0,1.0
f_ps,0.982,0.018,0.952,1.0,0.001,0.0,805.0,691.0,1.0
flux,5.67,0.066,5.552,5.79,0.002,0.001,1407.0,971.0,1.0
n,4.581,2.137,1.125,7.996,0.051,0.036,1645.0,1206.0,1.0
r_eff,4.7,3.079,0.504,10.368,0.087,0.061,904.0,645.0,1.0
sky_back,0.002,0.0,0.002,0.002,0.0,0.0,1614.0,1218.0,1.0
theta,3.061,1.807,0.118,5.973,0.046,0.033,1357.0,1187.0,1.0
xc,15.289,0.019,15.25,15.324,0.0,0.0,1758.0,1427.0,1.0
yc,15.731,0.021,15.692,15.77,0.001,0.0,1422.0,1231.0,1.0
