,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.452,0.001,0.449,0.454,0.0,0.0,1452.0,1271.0,1.0
f_ps,0.208,0.004,0.201,0.214,0.0,0.0,985.0,1026.0,1.0
flux,196.319,1.12,194.188,198.448,0.036,0.025,973.0,970.0,1.0
n,1.3,0.027,1.245,1.348,0.001,0.001,979.0,923.0,1.0
r_eff,6.135,0.037,6.068,6.202,0.001,0.001,1081.0,1117.0,1.0
sky_back,-0.007,0.001,-0.009,-0.005,0.0,0.0,964.0,1019.0,1.0
theta,2.392,0.002,2.388,2.395,0.0,0.0,2701.0,1506.0,1.0
xc,16.402,0.003,16.395,16.408,0.0,0.0,1921.0,1504.0,1.0
yc,17.123,0.004,17.116,17.13,0.0,0.0,1576.0,1300.0,1.0
