,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.645,0.007,0.632,0.658,0.0,0.0,1703.0,1354.0,1.0
f_ps,0.007,0.006,0.0,0.018,0.0,0.0,530.0,443.0,1.0
flux,21.902,0.349,21.233,22.545,0.01,0.007,1246.0,1200.0,1.0
n,5.174,0.283,4.664,5.686,0.008,0.006,1265.0,1251.0,1.0
r_eff,3.264,0.094,3.09,3.439,0.003,0.002,1313.0,1416.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1393.0,1604.0,1.0
theta,3.501,0.006,3.491,3.512,0.0,0.0,2616.0,1440.0,1.0
xc,17.201,0.009,17.184,17.217,0.0,0.0,1762.0,1428.0,1.0
yc,16.249,0.008,16.234,16.263,0.0,0.0,1718.0,1499.0,1.0
