,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.481,0.257,0.055,0.881,0.006,0.004,2017.0,1178.0,1.0
f_ps,0.994,0.008,0.983,1.0,0.0,0.0,1039.0,1004.0,1.0
flux,10.641,0.059,10.526,10.741,0.001,0.001,1776.0,1197.0,1.0
n,4.495,2.209,0.938,7.862,0.056,0.04,1501.0,933.0,1.0
r_eff,3.497,2.44,0.507,7.977,0.062,0.044,952.0,763.0,1.0
sky_back,-0.001,0.0,-0.001,-0.001,0.0,0.0,1975.0,1581.0,1.0
theta,3.04,1.84,0.017,5.931,0.045,0.033,1676.0,938.0,1.0
xc,15.943,0.013,15.917,15.967,0.0,0.0,2055.0,1102.0,1.0
yc,16.105,0.014,16.08,16.131,0.0,0.0,1901.0,1168.0,1.01
