,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.48,0.254,0.065,0.887,0.007,0.005,1213.0,790.0,1.0
f_ps,0.631,0.188,0.253,0.922,0.007,0.005,766.0,543.0,1.01
flux,8.88,0.533,7.97,9.891,0.018,0.013,894.0,864.0,1.0
n,4.367,2.138,1.018,7.864,0.069,0.049,929.0,913.0,1.0
r_eff,3.035,2.16,0.509,7.044,0.072,0.051,701.0,750.0,1.01
sky_back,-0.0,0.0,-0.001,0.0,0.0,0.0,1210.0,1377.0,1.0
theta,3.189,1.668,0.592,5.64,0.112,0.079,341.0,778.0,1.0
xc,15.895,0.059,15.785,16.01,0.002,0.001,1374.0,771.0,1.0
yc,16.113,0.061,15.999,16.223,0.002,0.001,1296.0,1205.0,1.0
