,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.614,0.243,0.123,0.9,0.008,0.006,924.0,830.0,1.01
f_ps,0.895,0.081,0.774,0.999,0.003,0.002,679.0,525.0,1.01
flux,8.791,0.262,8.336,9.262,0.012,0.008,596.0,604.0,1.01
n,4.567,2.133,1.133,7.969,0.061,0.043,1109.0,767.0,1.0
r_eff,4.163,2.707,0.505,8.89,0.079,0.056,791.0,499.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1081.0,1254.0,1.0
theta,3.286,2.028,0.138,6.274,0.153,0.112,204.0,628.0,1.01
xc,15.776,0.032,15.716,15.837,0.001,0.001,1374.0,1184.0,1.0
yc,15.985,0.032,15.928,16.047,0.001,0.001,1277.0,1263.0,1.0
